key,customer,order,amount,date,type,created_at,modified_at,payments mth/yr,modified_by,deleted
76be5fbc,customer/SkmXfYOa3HDxYvW4w8rF,order/0T9V4uNGAhyltiL1KJQl,GHC 500,11/03/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7ae9ac24,customer/2qLZGfNXDJVGbgPciETo,order/C7GfJn3JsxFwZXhXOi4Y,GHC 500,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
36b3d31f,customer/b13kQQ2Ke0KCjzwJTXRo,order/3ZlCcBIshOPljW6PPYrz,GHC 500,16/03/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7b494b05,customer/F4yrSu2rwq18ruw1vGt2,order/ewPEFLPHy5uYVBOsUYHz,GHC 500,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f2491022,customer/2ISZcfNUqLmkFIGTewHW,order/NznDqfhTTAc7fC01BHTj,GHC 500,22/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8e34353a,customer/1eIOzTdBl6ffaqbryGXJ,order/cvfJZ6HZONbTvYefUK4q,GHC 500,23/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
51b97f88,customer/LKlgK10oQYXgcgKnIT0k,order/cuKArSPdvJQspRzDPz5T,GHC 500,24/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
335bc37a,customer/KsRemgG4JpAb2ymJjjl5,order/oXNX2mYLlwIQnth76Pnt,GHC 500,24/03/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7c697025,customer/ybJ28QV66pmbNBPf2pFm,order/8dCGA44fCK1tRY171fXK,GHC 500,25/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
eb8fa9e4,customer/pkC2ZuAzR3iR2HRXbVoH,#N/A,2100,13/10/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
84c9047c,customer/jaK8XTGY1t9aeUtMzj2P,order/rx4YlzTtDKxcHS0VpITz,GHC 500,25/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9ccd79bd,customer/KW4lXMVIvcqIunXaei28,order/FWoyDfIf99bUUzmzbLgV,GHC 500,25/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
463b1caa,customer/PLWscqbntzNcpQDE0aYt,order/Z1i1xIoROyRJ4UeFwdPr,GHC 500,31/03/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b17a86b5,customer/5Qas0JEKLWJT6qeNEtDw,order/LiLE2H031FmUkALC81Ax,GHC 500,31/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
015fc89e,customer/De7wCWZXc3pMF1wB6GMt,order/3OCi5pQ3s0jRdI0fdkjs,GHC 500,04/04/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
eb4a3308,customer/7u4lrWAIhAb9K1fgYz6Y,order/Oq0nqdU90cK9F93EGGfO,GHC 500,08/04/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
34c43ec3,customer/CHyeZCNlBeRzooTj6h1R,order/9S9l3o8ZHvQw7j4ZeElc,GHC 500,08/04/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
24ccbe51,customer/MtiknfFlL3jUPgeu4KtU,order/7unfmn6WiLulcB1TkaiC,GHC 500,08/04/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
258d4d56,customer/ooN7t3AOK8oQrhfnN5My,order/0QOoXQdvtD6EIJj9nqHc,GHC 500,12/04/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c0a50e11,customer/E3CZOqufrwDwtBlpxrlp,order/EniZGkEduIFMs0YW7OVt,GHC 500,13/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
35bd6b0e,customer/z8tmqTMlXDiB8HUhJwsr,order/gu9WnQEcUs88Dsi69XrM,GHC 500,13/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a04651b8,customer/ybJ28QV66pmbNBPf2pFm,order/8dCGA44fCK1tRY171fXK,GHC 500,13/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4a51b523,customer/GeJ59EnTr9DBIw2GvOzi,order/Td4gNXUzs65yq3YNkyLa,GHC 500,13/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9d1c603c,customer/5mRFUOw5uoZlnh0LLpy0,order/eetyTbRTlAwE1Af7vHIH,GHC 500,13/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f83568f6,customer/2bNIfb78Ax4fXSPj5WY2,order/u8o1d1LorkIgtaSiMIF6,GHC 500,21/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
adfb7d8a,customer/5p4ZayS993pHGQRAHrYU,order/Gv3SehuJjrh1AWb0EZzA,GHC 500,13/05/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/05/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4346798f,customer/Xbw5u1jDjMQ47wHTuxKe,order/2JZxGbsF7JZ3kJ3sgmnC,GHC 500,29/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b17de93a,customer/TIR7wJe8GsUFVvDcqLEf,order/kreUeACNWDN6GybvOqRG,,20/12/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3361b534,customer/YkI5qv2YZbiFjSCCyUQm,order/rGNROL2ubPzVZCCeVDFC,,19/12/2023,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
39484a4a,customer/YkI5qv2YZbiFjSCCyUQm,order/rGNROL2ubPzVZCCeVDFC,,19/12/2023,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c7fddbca,customer/0vGORrVaTDfqioo1ReCP,order/IKk6QOaTJISAcrDCdMVl,GHC 500,27/05/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,27/05/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0d8b4561,customer/583eP4VaZerha3EZolbF,order/RtZfHw65VCFdtGtsHyTo,,5/12/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
55612d3c,customer/883LRvG4bppGSZuZzywP,order/KrtFmjXBAukBtJnfO47I,GHC 500,02/06/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8dfbb2be,customer/lPoPUjLmRprK0osDiwvX,order/ek4bJoLMeQKMsLLqj9J4,GHC 500,02/06/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0fbe5833,customer/Sltlg4UwwEgawVaunSMO,order/yJ0VPZ8PqfNakn0T9tkA,GHC 500,15/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6cc652ae,customer/iWkHzEC1eFW1CboRvYMq,order/NCo3HuENKaJq9nDhFI2h,GHC 500,14/06/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
346499fd,customer/NVZWzy5oTjIzcWwBqRxH,order/zdfEL16mJ0VXWtJS05f1,GHC 500,16/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9a7f1c7c,customer/JVV4R3vJcTNlz4wQLxm7,order/bsKJ6IlPJwCXTHy9jkcl,GHC 500,14/06/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
263d101b,customer/ADOmMpBxh28L1sL64CBu,order/S5BnvMM7Zkw7cYDVS83C,GHC 500,21/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6288160d,customer/Cw64nfCeIpTSfT9UlmhP,order/VLWcgHw4GBcHxxEoZJlJ,GHC 500,30/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a723d734,customer/PLWscqbntzNcpQDE0aYt,order/noSKKRrPtH4N7b92eTQP,GHC 500,30/06/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e7a89a86,customer/xvZxuAw7UdLNdGuUtLqd,order/Kawm7SShMGJHC1pkmq8K,GHC 500,14/07/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3034c925,customer/8utPcl0uznYSo9bJz4FN,order/EjbxZXscFtiXnl27oxFw,GHC 500,18/07/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
baa5cd54,customer/kXKnZc7UagsufI5dMuHp,order/6FjRO4f0ArQNeis4jiSi,GHC 500,19/07/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
72c4b9f2,customer/RfEOgLYOrgaP3b74zJFy,order/vDpjShu58EDIeRM9RS0m,GHC 500,19/07/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2ec4b2ef,customer/hIlJ563UUSyWC8G7ISls,order/4eAUrfDzi8Ceg0intSQm,GHC 500,19/07/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a85aeace,customer/ybJ28QV66pmbNBPf2pFm,order/pXckAsKjsrPDOR43yapp,GHC 500,30/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
14095a7e,customer/iWkHzEC1eFW1CboRvYMq,order/NCo3HuENKaJq9nDhFI2h,GHC 500,26/07/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,26/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f9d81f6a,customer/OY3ym4SbfsrKY04LPN8b,order/UXKMUHgHzRYA0D8odJmP,GHC 500,19/08/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7597d404,customer/VyeDxEVMImsVPJTKpQcW,order/7Qz2y9i1E1KuqVqPaVQC,GHC 500,08/04/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b5e539fd,customer/SOrqHtUS85mVS3l0anD6,order/Y3CyY2FMF4207pQ35nM3,GHC 500,09/08/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ae2095de,customer/2yqwHyEdqXmvMRemPRap,order/rWjPmJKLtK5XrtYsh6Dm,GHC 500,06/09/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b8bbdf32,customer/QBRa1z5dJR6x7jRRbIRL,order/HJuqPyRYHYWkhTdGRMc4,GHC 500,08/09/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1d18071b,customer/iWkHzEC1eFW1CboRvYMq,order/v7SyIEXFe9eUjez1TPWT,GHC 500,29/09/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/09/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
cf7bae30,customer/8nKfoiVIQgWRIbXKpIAb,order/fZVA1BgfFsIXZycPfyp0,GHC 500,29/11/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
daf64cc3,customer/6DYIkhCtgjPS5PnGtVhb,order/qiPFCJwmWmrCG6fuKfvU,GHC 500,18/11/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7e7faa1d,customer/zLJNbnl9Ri0dnlKVNfQQ,order/fRf2BDAscfOnoDDqcdQp,GHC 500,11/01/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
190ce088,customer/TL1toGv4CZFKvUpZlvio,order/hGEExhL90jwrqpqoXdQ3,GHC 500,20/08/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
30d9cc2f,customer/TL1toGv4CZFKvUpZlvio,order/4dWp16lnKCsWl4Vu1o1t,GHC 500,25/02/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a73bd093,customer/Ke93JEyr4cVPfy9L8D9b,order/ZWeMxgUVyK5ZVmRBIcg9,GHC 500,20/08/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
03122cce,customer/xfYRj7HMhavXDX4U8Xkl,order/70eYp5tRg8f3rDXQEpvv,GHC 500,21/03/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bb1f513c,customer/nht9TTlunUP6vrQfRtTI,order/khfaEJ5wURwRvHlC1SfV,GHC 500,25/04/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
afc1aa6b,customer/AYSt5nE0KsjJ3NOh9hjB,order/mE1Sp3EVV3trNjrehCnu,GHC 500,01/06/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bc04a936,customer/o14WdsnnIIRzCKeIgOF4,order/eouQSlueDxDP9FthjJP9,GHC 500,23/08/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/08/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
17617ed6,customer/iHCG4yU9mjseHnU9ottj,order/AGCKfbcOeQcAZndXb3KE,GHC 500,06/07/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6e48deb6,customer/De7wCWZXc3pMF1wB6GMt,order/hPYDQ6C0XGpYNUkRFj0y,GHC 500,16/07/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
327d7946,customer/MTvr56TDwKaJkJf7vGPR,order/HQFJGkstI3yHq7aVNKQU,GHC 500,18/07/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f5f00128,customer/SOrqHtUS85mVS3l0anD6,order/wT3QAb4xDNAWgP4m8FAG,GHC 500,11/07/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
fe8ddaee,customer/FwMSJyfothIkxkDYP3DI,order/AwjN5cOP7Ytqzevpdw9X,GHC 500,12/07/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b055b0c6,customer/b50iFwgTlTIzSEyOBkeB,order/sXLOb5rlj0nuqwe444H8,GHC 500,07/07/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3497cd44,customer/gGhXtyuH8gzHBtGanuns,order/4Kj29RTKnAO1vOZnF1RG,GHC 500,12/07/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
aec8147e,customer/3QOLXypa8Pq4iOdzzlhB,order/RdfQ16emNznqnqf0QMYu,GHC 500,13/07/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3e3b250a,customer/tW46GAouRGYyJOF4p3Rq,order/QK00mBqj2IkHstezLfUj,GHC 500,28/08/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/08/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2fd2315c,customer/3K29gIReI2gQW1BDvYRv,order/Wjy1zOnEz8m2P9uGktvm,GHC 500,07/07/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4fc6bd4f,customer/De7wCWZXc3pMF1wB6GMt,order/GZj6txPsXVdWtUnweYui,GHC 500,24/11/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/11/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d7e5358b,customer/VIMxGgwlBavfE6J4fzjY,order/p7ICrWXsVJi7nsEdOf3c,GHC 500,03/01/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Mar, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c539adee,customer/5spI83bpcalDMed44sWu,order/azL2mOZJiYzNeMnOWIyx,GHC 500,11/01/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ce482f1e,customer/bQt27qV0KLBKLe77ofe4,order/AUidOW03Yp2jHvHH1M8e,GHC 450,24/03/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
11be23c6,customer/lafKTF7OYda2UcJwLqf4,order/BikCZLMsOar0z4dP20LM,GHC 450,13/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e5b060f9,customer/lTxXusby0bktv9vBZJgX,order/Zgq5ZEMTjWFAePoE7eOX,GHC 450,20/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
305a6883,customer/lTxXusby0bktv9vBZJgX,order/Zgq5ZEMTjWFAePoE7eOX,GHC 450,22/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
70f46031,customer/4aqWJV4O8skx15PgR8Pn,order/5bKyROcsu8sPQWNVyXfo,GHC 450,25/08/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b862713f,customer/REw5P8ELalnKEPngLERA,order/9UpRtCKOZ7RQvVayijte,GHC 450,22/04/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
49af3619,customer/qccegij4hU5tc9cA0co4,order/RXjSEDBh0ycyfc9vYasK,GHC 450,12/06/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
144ed537,customer/CSwRZaUAqrHWxhEIb7g4,order/PRp9APUIrQrbXjMn6nAZ,GHC 450,20/06/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/06/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7c0e4cff,customer/x0xOFGO8AqNctJ4fZ7CM,order/NkTReiclJlpEIvcY9ReD,GHC 450,19/01/2024,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
83c52fe3,customer/x0xOFGO8AqNctJ4fZ7CM,order/NkTReiclJlpEIvcY9ReD,GHC 450,13/02/2024,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
aa5beb0d,customer/Y77RTVCtTP7fHBJEUHQx,order/sYaqwX5RyQtKfcjhEQjD,GHC 420,30/06/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
42170d33,customer/XKMs8fIauAqsAnQP92O1,order/7jl0cvI3DMXktkGsz4G9,GHC 405,22/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6c15ae02,customer/lDHfxisMDeFGsSVd3j27,order/J3n67EZu39WiaMUgZCTw,GHC 400,04/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0383f60b,customer/v1hlEW1SEm9s8KjU6nFr,order/NwZ5FIUWBovzIJg9Low2,GHC 400,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
61edec64,customer/i3zk6WlX7fuSAs44fC2Z,order/9b8lcGlBgBmRy9tuuErz,GHC 400,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7da18425,customer/BUId5qYNI6mOqLlSOuyu,order/Cc8WFAW5X30uz1GIOIgc,GHC 400,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
365e523e,customer/QgBVnOlIrs7BaMf1Jzjx,order/nhDVtTJIixoYlipTAXww,GHC 400,16/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
578b4b99,customer/Lzq9XSc0rCc9YQsltD00,order/zOrwqbjkYV019ryxFiRA,GHC 400,22/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f50b1e52,customer/JobfwVH4uyY7lAvbTH2u,order/O38h9oNNNEZYJ75NwkPw,GHC 400,19/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
430c7e22,customer/5mRFUOw5uoZlnh0LLpy0,order/eetyTbRTlAwE1Af7vHIH,GHC 400,19/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bcb2915f,customer/iutQuO26ba61leJSJjG9,order/nwgM6pX7DnYVVG5T1p2R,GHC 400,21/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1365fe34,customer/fKEHgF91BK3h8klhUFPL,order/xfTSdpgfqNdsL7OB0q6o,GHC 400,05/09/22,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
aea9cb8d,customer/MTvr56TDwKaJkJf7vGPR,order/QbyZSaXd4fAwFXTBPOS3,GHC 400,22/08/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e9c151d5,customer/FZzIWQrN8QY8RNqSRMlZ,order/HtLqsU0bJFMtlN7E8qvJ,GHC 400,26/08/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,26/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
253ceee1,customer/sedx3y1KmPOEvrobbH0q,order/emutwm3oY2JF2dOgOUJS,GHC 400,22/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
56160d98,customer/JIxAVdOP93rFKr3FwPuE,order/DSuUWLM3ZDc6ZgzcQUA5,GHC 400,03/11/22,momo pay,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Mar, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
